timestamp,nightly temperature celsius,baseline temperature celsius,relative nightly stddev 30d celsius,data source
2026-05-08T00:00:00Z,32.27360515021458,NaN,NaN,Fitbit App
2026-05-09T00:00:00Z,33.9319112627986,NaN,NaN,Fitbit App
2026-05-10T00:00:00Z,33.94116465863454,33.9319112627986,0.9601058537551866,Fitbit App
2026-05-12T00:00:00Z,33.926023391812826,33.92896732730571,0.8297373817782252,Fitbit App
2026-05-13T00:00:00Z,32.97484848484847,33.926023391812826,0.7585440494561774,Fitbit App
2026-05-14T00:00:00Z,34.215883668903814,33.92896732730571,0.7541115194673391,Fitbit App
2026-05-15T00:00:00Z,34.0342657342657,33.9319112627986,0.7129192474371892,Fitbit App
2026-05-17T00:00:00Z,33.956983240223494,33.93653796071657,0.671084565576394,Fitbit App
2026-05-18T00:00:00Z,33.46515151515151,33.9319112627986,0.6309855138144266,Fitbit App
2026-05-19T00:00:00Z,33.821493212669665,33.92896732730571,0.5977981207116886,Fitbit App
2026-05-20T00:00:00Z,33.65402843601896,33.926023391812826,0.5671210936020252,Fitbit App
2026-05-21T00:00:00Z,33.58981481481484,33.87375830224124,0.5410473281177479,Fitbit App
2026-05-22T00:00:00Z,33.91649484536078,33.91649484536078,0.5233083912967019,Fitbit App
2026-05-24T00:00:00Z,33.71262327416171,33.86899402901523,0.5029113821364875,Fitbit App
2026-05-26T00:00:00Z,33.299369085173524,33.821493212669665,0.4940985892101823,Fitbit App
2026-05-28T00:00:00Z,33.96659292035397,33.86899402901523,0.48396129678867367,Fitbit App
2026-05-29T00:00:00Z,33.90149532710281,33.90149532710281,0.472017218217574,Fitbit App
2026-05-31T00:00:00Z,34.166666666666664,33.9089950862318,0.47199925074825144,Fitbit App
2026-06-01T00:00:00Z,33.63967611336034,33.90149532710281,0.45897048148914504,Fitbit App
2026-06-04T00:00:00Z,33.27068965517241,33.86149426988624,0.4571458680644129,Fitbit App
2026-06-05T00:00:00Z,32.975714285714275,33.821493212669665,0.47154077115660215,Fitbit App
2026-06-06T00:00:00Z,34.20636363636364,33.86149426988624,0.475257782337942,Fitbit App
