timestamp,workout,background,total,data source
2026-05-06T10:13:00Z,0.0,0.2764659870077762,0.2764659870077762,Versa 4
2026-05-06T10:30:00Z,0.0,0.23485270117343357,0.23485270117343357,Versa 4
2026-05-06T10:31:00Z,0.0,0.25876953546681425,0.25876953546681425,Versa 4
2026-05-06T14:22:00Z,0.0,0.27661479667979305,0.27661479667979305,Versa 4
2026-05-06T14:23:00Z,0.0,0.23123249253168718,0.23123249253168718,Versa 4
2026-05-06T14:24:00Z,0.0,0.23051463858535315,0.23051463858535315,Versa 4
2026-05-06T14:25:00Z,0.0,0.35837895043999046,0.35837895043999046,Versa 4
2026-05-06T14:26:00Z,0.0,0.32647270966471853,0.32647270966471853,Versa 4
2026-05-06T14:27:00Z,0.0,0.6820676679029553,0.6820676679029553,Versa 4
2026-05-06T14:28:00Z,0.0,0.587545019493206,0.587545019493206,Versa 4
2026-05-06T14:29:00Z,0.0,0.6125828548421502,0.6125828548421502,Versa 4
2026-05-06T14:30:00Z,0.0,0.7586698784850272,0.7586698784850272,Versa 4
2026-05-06T14:31:00Z,0.0,0.8040791411283527,0.8040791411283527,Versa 4
2026-05-06T14:32:00Z,0.0,0.36904263158246836,0.36904263158246836,Versa 4
2026-05-06T14:33:00Z,0.0,0.2889397123992616,0.2889397123992616,Versa 4
2026-05-06T14:34:00Z,0.0,0.24781470551409907,0.24781470551409907,Versa 4
2026-05-06T14:35:00Z,0.0,0.2451617216062753,0.2451617216062753,Versa 4
2026-05-06T19:27:00Z,0.0,0.27696221602458104,0.27696221602458104,Versa 4
2026-05-06T19:28:00Z,0.0,0.283615769331438,0.283615769331438,Versa 4
2026-05-07T07:26:00Z,0.0,0.252837990950462,0.252837990950462,Versa 4
2026-05-07T09:49:00Z,0.0,0.2362197344753154,0.2362197344753154,Versa 4
2026-05-07T09:50:00Z,0.0,0.23443346664858955,0.23443346664858955,Versa 4
2026-05-07T09:51:00Z,0.0,0.24510802509176766,0.24510802509176766,Versa 4
2026-05-07T09:52:00Z,0.0,0.23408644238543877,0.23408644238543877,Versa 4
2026-05-07T09:53:00Z,0.0,0.278354651670762,0.278354651670762,Versa 4
2026-05-07T09:54:00Z,0.0,0.271779763245837,0.271779763245837,Versa 4
2026-05-07T09:55:00Z,0.0,0.34349934281230154,0.34349934281230154,Versa 4
2026-05-07T09:56:00Z,0.0,0.5579599473667397,0.5579599473667397,Versa 4
2026-05-07T09:57:00Z,0.0,0.3452116808331037,0.3452116808331037,Versa 4
2026-05-07T09:58:00Z,0.0,0.2952553763467855,0.2952553763467855,Versa 4
2026-05-07T09:59:00Z,0.0,0.2861811244614555,0.2861811244614555,Versa 4
2026-05-07T10:00:00Z,0.0,0.7501976895646254,0.7501976895646254,Versa 4
2026-05-07T10:01:00Z,0.0,1.0151799432092694,1.0151799432092694,Versa 4
2026-05-07T10:02:00Z,0.0,0.8828834649659539,0.8828834649659539,Versa 4
2026-05-07T10:03:00Z,0.0,0.6612222572300234,0.6612222572300234,Versa 4
2026-05-07T10:04:00Z,0.0,0.732092312180392,0.732092312180392,Versa 4
2026-05-07T10:05:00Z,0.0,0.35560603868247354,0.35560603868247354,Versa 4
2026-05-07T10:06:00Z,0.0,0.29554642766343997,0.29554642766343997,Versa 4
2026-05-07T10:07:00Z,0.0,0.281491277916052,0.281491277916052,Versa 4
2026-05-07T10:08:00Z,0.0,0.2685555556100511,0.2685555556100511,Versa 4
2026-05-07T10:09:00Z,0.0,0.3696624042537619,0.3696624042537619,Versa 4
2026-05-07T10:10:00Z,0.0,0.32220083481681494,0.32220083481681494,Versa 4
2026-05-07T10:11:00Z,0.0,0.2825991564945936,0.2825991564945936,Versa 4
2026-05-07T10:12:00Z,0.0,0.2906457204172988,0.2906457204172988,Versa 4
2026-05-07T17:51:00Z,0.0,0.23184425746327425,0.23184425746327425,Versa 4
2026-05-07T17:52:00Z,0.0,0.28665553820176193,0.28665553820176193,Versa 4
2026-05-07T17:54:00Z,0.0,0.23589435054205843,0.23589435054205843,Versa 4
2026-05-08T12:12:00Z,0.0,0.2680653114479927,0.2680653114479927,Versa 4
2026-05-08T12:13:00Z,0.0,0.6767770604712794,0.6767770604712794,Versa 4
2026-05-08T12:14:00Z,0.0,0.7505312640975578,0.7505312640975578,Versa 4
2026-05-08T12:15:00Z,0.0,0.7033767238079295,0.7033767238079295,Versa 4
2026-05-08T12:16:00Z,0.0,0.8088538978645471,0.8088538978645471,Versa 4
2026-05-08T12:17:00Z,0.0,0.6739007987651928,0.6739007987651928,Versa 4
2026-05-08T12:18:00Z,0.0,0.6796398970907978,0.6796398970907978,Versa 4
